Group,User Story
Qwen/Qwen3-1.7B,"As a customer, I want to filter by package availability, so that I can find options that meet my needs  "
Qwen/Qwen3-1.7B,"As a customer, I want to see the address of schools, so that I can locate them easily  "
Qwen/Qwen3-1.7B,"As a customer, I want to filter by driving license type, so that I can specify the type of school I need  "
Qwen/Qwen3-1.7B,"As a customer, I want to see the success rate of schools, so that I can choose the most reliable options  "
Qwen/Qwen3-1.7B,"As a customer, I want to filter by exam location, so that I can ensure schools are near my intended location  "
Qwen/Qwen3-1.7B,"As a customer, I want to see the price of packages, so that I can compare them effectively  "
Qwen/Qwen3-1.7B,"As a customer, I want to filter by package price range, so that I can find affordable options  "
Qwen/Qwen3-1.7B,"As a customer, I want to see the number of exams and success rate, so that I can assess school performance  "
Qwen/Qwen3-1.7B,"As a customer, I want to filter by driving license type, so that I can specify the type of school I need  "
Qwen/Qwen3-1.7B,"As a customer, I want to see the address and phone number of schools, so that I can contact them directly  "
Qwen/Qwen3-1.7B,"As a customer, I want to filter by package price range, so that I can find affordable options  "
Qwen/Qwen3-1.7B,"As a customer, I want to see the success rate of schools, so that I can choose the most reliable options"
Qwen/Qwen3-4B,"As a customer, I want to search for driving schools by location so that I can find schools in my area.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by driving license type so that I can find schools that offer the type of license I need.  "
Qwen/Qwen3-4B,"As a customer, I want to sort schools by success percentage so that I can prioritize schools with higher pass rates.  "
Qwen/Qwen3-4B,"As a customer, I want to sort schools by the number of exams so that I can compare schools based on their exam volume.  "
Qwen/Qwen3-4B,"As a customer, I want to sort schools by name alphabetically so that I can browse options in a structured way.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by package details so that I can compare available packages.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by the number of driving hours in packages so that I can compare package offerings.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by price so that I can find affordable options.  "
Qwen/Qwen3-4B,"As a customer, I want to view the last updated date for exam data so that I can ensure the information is current.  "
Qwen/Qwen3-4B,"As a customer, I want to normalize school location names so that results are consistent and easy to read.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by exam location so that I can find schools that accept exams in my preferred area.  "
Qwen/Qwen3-4B,"As a customer, I want to view school details in an expanded view so that I can see additional information like address, phone number, and website.  "
Qwen/Qwen3-4B,"As a customer, I want to see package details in an expanded view so that I can compare package contents and prices.  "
Qwen/Qwen3-4B,"As a customer, I want to sort schools by price so that I can find the cheapest available option.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by the services they offer so that I can find schools that provide specific classes or bonuses.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by the types of vehicles they teach so that I can find schools that offer car, scooter, or lorry licenses.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by the availability of practical or theoretical classes so that I can find schools that meet my learning needs.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by the locations where exams can be taken so that I can find schools that accept exams in my preferred area.  "
Qwen/Qwen3-4B,"As a customer, I want to view the Chamber of Commerce number for schools so that I can verify their legitimacy.  "
Qwen/Qwen3-4B,"As a customer, I want to view the phone number and website of schools so that I can contact them directly.  "
Qwen/Qwen3-4B,"As a customer, I want to view the address of schools so that I can plan my visit.  "
Qwen/Qwen3-4B,"As a customer, I want to view the driving school number so that I can identify schools accurately.  "
Qwen/Qwen3-4B,"As a customer, I want to view the practical and theoretical class offerings of schools so that I can compare their programs.  "
Qwen/Qwen3-4B,"As a customer, I want to view the exam locations for schools so that I can ensure exams are available in my preferred area.  "
Qwen/Qwen3-4B,"As a customer, I want to view the success rate and number of exams for schools so that I can compare their performance.  "
Qwen/Qwen3-4B,"As a customer, I want to view the distance to schools so that I can find the closest options.  "
Qwen/Qwen3-4B,"As a customer, I want to adjust the distance filter granularity so that I can search for schools within a more precise range.  "
Qwen/Qwen3-4B,"As a customer, I want to set the default sorting to success percentage so that I can quickly find the best schools.  "
Qwen/Qwen3-4B,"As a customer, I want to view the price per hour for driving lessons so that I can compare cost-effectiveness.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by the price per hour for driving lessons so that I can compare cost-effectiveness.  "
Qwen/Qwen3-4B,"As a customer, I want to view the price of packages so that I can compare different offers.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by the price of packages so that I can find the most affordable options.  "
Qwen/Qwen3-4B,"As a customer, I want to view the number of hours in packages so that I can compare package offerings.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by the number of hours in packages so that I can find packages that match my needs.  "
Qwen/Qwen3-4B,"As a customer, I want to view the exam locations for schools so that I can ensure exams are available in my preferred area.  "
Qwen/Qwen3-4B,"As a customer, I want to filter schools by the exam locations so that I can find schools that accept exams in my preferred area.  "
Qwen/Qwen3-4B,"As a customer, I want to view the last updated date for school information so that I can ensure the data is current.  "
Qwen/Qwen3-4B,"As a customer, I want to view the last updated date for exam data so that I can ensure the data is current.  "
Qwen/Qwen3-4B,"As a customer, I want to view the last updated date for package information so that I can ensure the data is current.  "
Qwen/Qwen3-4B,"As a customer, I want to view the distance to schools so that I can find the closest options.  "
Qwen/Qwen3-4B,"As a customer, I want to adjust the distance filter range so that I can search for schools within a more precise range.  "
Qwen/Qwen3-4B,"As a customer, I want to view the distance to schools so that I can find the closest options.  "
Qwen/Qwen3-4B,"As a customer, I want to view the distance to schools so that I can find the closest options.  "
Qwen/Qwen3-4B,"As a customer, I want to view the distance to schools so that I can find the closest options.  "
Qwen/Qwen3-4B,"As a customer, I want to view the distance to schools so that I can find the closest options.  "
Qwen/Qwen3-4B,"As a customer, I want to view the distance to schools so that I can find the closest options."
Qwen/Qwen3-8B,"As a user, I want to search for driving schools by location so that I can find schools near me  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by driving license type so that I can find the right type of school  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by success percentage so that I can prioritize schools with higher pass rates  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to view a map of schools so that I can see their proximity to my location  "
Qwen/Qwen3-8B,"As a user, I want to compare costs of schools so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to see package details for each school so that I can understand what's included  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by package features so that I can find schools offering specific services  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by package price so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to adjust the distance filter granularity so that I can find schools within a precise radius  "
Qwen/Qwen3-8B,"As a user, I want the default sort to be by success percentage so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a school, I want to update my package information so that my offerings are accurate  "
Qwen/Qwen3-8B,"As a school, I want to update my exam locations so that users can find where exams are held  "
Qwen/Qwen3-8B,"As a CBR administrator, I want to update exam data so that the statistics are current  "
Qwen/Qwen3-8B,"As a user, I want to see the last update date of exam data so that I know when information was last changed  "
Qwen/Qwen3-8B,"As a user, I want place names to be consistently capitalized so that the display is uniform  "
Qwen/Qwen3-8B,"As a user, I want to provide feedback on missing or incorrect data so that CBR can correct it  "
Qwen/Qwen3-8B,"As a school, I want to set a password complexity so that my account is secure  "
Qwen/Qwen3-8B,"As a school, I want to enable two-factor authentication so that my account is protected  "
Qwen/Qwen3-8B,"As a user, I want a message if no results are found in my search radius so that I know to adjust the radius  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by exam location so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to expand school details to see additional information so that I can make an informed decision  "
Qwen/Qwen3-8B,"As a CBR administrator, I want to add new services to the standardized list so that schools can include new offerings  "
Qwen/Qwen3-8B,"As a CBR administrator, I want to automate data updates so that information is current without manual effort  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by distance so that I can find the closest schools  "
Qwen/Qwen3-8B,"As a user, I want to view the last update date of school data so that I know when information was last changed  "
Qwen/Qwen3-8B,"As a school, I want to update my location information so that users can find me accurately  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they offer so that I can find the right school  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams registered so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of practical and theoretical classes so that I can find the right type of training  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each exam location so that I can compare performance across different areas  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of vehicle they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have taken exams so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price per hour for driving lessons so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their cheapest package so that I can find the most affordable option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the success rate for each driving license type so that I can compare performance across different categories  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of exams taken so that I can find schools with more data  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like intensive courses so that I can find schools with desired features  "
Qwen/Qwen3-8B,"As a user, I want to view the price of the cheapest package for each school so that I can compare costs more effectively  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the price of their packages so that I can find the most cost-effective option  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the type of driving license they teach so that I can find the right school for my needs  "
Qwen/Qwen3-8B,"As a user, I want to view the exam locations for each school so that I can find schools where exams are held near me  "
Qwen/Qwen3-8B,"As a user, I want to sort schools by the number of students who have passed so that I can prioritize schools with better performance  "
Qwen/Qwen3-8B,"As a user, I want to filter schools by the availability of specific services like free first lessons so that I can find schools with desired features  "
