Group,User Story
Qwen/Qwen3-1.7B,"As a manager, I want to ensure that shifts are assigned to the right employees, so that work is covered properly  "
Qwen/Qwen3-1.7B,"As a employee, I want to access the new app for shift management, so that I can manage my schedule efficiently"
Qwen/Qwen3-4B,"As a shift leader, I want to log my shift details so that managers can review the work status  "
Qwen/Qwen3-4B,"As a manager, I want to edit shift templates to emphasize important processes like product discounting  "
Qwen/Qwen3-4B,"As a manager, I want to create groups for shop managers so that I can notify them of updates  "
Qwen/Qwen3-4B,"As a manager, I want to schedule meetings with shift leaders so that we can discuss work progress  "
Qwen/Qwen3-4B,"As a shift leader, I want to find replacements for shifts so that I can cover for absent colleagues  "
Qwen/Qwen3-4B,"As a manager, I want to track employee availability so that I can schedule shifts effectively  "
Qwen/Qwen3-4B,"As a manager, I want to approve shift swaps so that employees can exchange shifts  "
Qwen/Qwen3-4B,"As a manager, I want to request a day off so that I can take time off when needed  "
Qwen/Qwen3-4B,"As a manager, I want to view a list of all employees in my location so that I can communicate with them  "
Qwen/Qwen3-4B,"As a manager, I want to send messages to all employees in my location so that I can inform them of important updates  "
Qwen/Qwen3-4B,"As a manager, I want to search for employees by location so that I can find replacements quickly  "
Qwen/Qwen3-4B,"As a manager, I want to view a calendar of scheduled shifts so that I can manage workloads  "
Qwen/Qwen3-4B,"As a manager, I want to receive notifications about shift changes so that I can update my schedule  "
Qwen/Qwen3-4B,"As a manager, I want to access a secure messaging system so that I can communicate with employees without using WhatsApp  "
Qwen/Qwen3-4B,"As a manager, I want to send meeting invitations so that employees can schedule time to discuss work  "
Qwen/Qwen3-4B,"As a manager, I want to track meeting attendance so that I can ensure everyone is present  "
Qwen/Qwen3-4B,"As a manager, I want to view a list of all employees in the company so that I can manage them effectively  "
Qwen/Qwen3-4B,"As a shift leader, I want to view a list of all employees in my location so that I can communicate with them  "
Qwen/Qwen3-4B,"As a shift leader, I want to send messages to all employees in my location so that I can inform them of important updates  "
Qwen/Qwen3-4B,"As a shift leader, I want to search for employees by location so that I can find replacements quickly  "
Qwen/Qwen3-4B,"As a shift leader, I want to view a calendar of scheduled shifts so that I can manage workloads  "
Qwen/Qwen3-4B,"As a shift leader, I want to receive notifications about shift changes so that I can update my schedule  "
Qwen/Qwen3-4B,"As a shift leader, I want to access a secure messaging system so that I can communicate with employees without using WhatsApp  "
Qwen/Qwen3-4B,"As a shift leader, I want to send meeting invitations so that employees can schedule time to discuss work  "
Qwen/Qwen3-4B,"As a shift leader, I want to track meeting attendance so that I can ensure everyone is present  "
Qwen/Qwen3-4B,"As a shift leader, I want to view a list of all employees in the company so that I can manage them effectively  "
Qwen/Qwen3-4B,"As a regular employee, I want to view my schedule so that I can know when I am working  "
Qwen/Qwen3-4B,"As a regular employee, I want to request a day off so that I can take time off when needed  "
Qwen/Qwen3-4B,"As a regular employee, I want to find replacements for shifts so that I can cover for absent colleagues  "
Qwen/Qwen3-4B,"As a regular employee, I want to access a secure messaging system so that I can communicate with employees without using WhatsApp  "
Qwen/Qwen3-4B,"As a regular employee, I want to send messages to all employees in my location so that I can inform them of important updates  "
Qwen/Qwen3-4B,"As a regular employee, I want to search for employees by location so that I can find replacements quickly  "
Qwen/Qwen3-4B,"As a regular employee, I want to view a calendar of scheduled shifts so that I can manage workloads  "
Qwen/Qwen3-4B,"As a regular employee, I want to receive notifications about shift changes so that I can update my schedule  "
Qwen/Qwen3-4B,"As a regular employee, I want to view a list of all employees in the company so that I can manage them effectively  "
Qwen/Qwen3-4B,"As a manager, I want to view a list of all employees in my location so that I can communicate with them  "
Qwen/Qwen3-4B,"As a manager, I want to send messages to all employees in my location so that I can inform them of important updates  "
Qwen/Qwen3-4B,"As a manager, I want to search for employees by location so that I can find replacements quickly  "
Qwen/Qwen3-4B,"As a manager, I want to view a calendar of scheduled shifts so that I can manage workloads  "
Qwen/Qwen3-4B,"As a manager, I want to receive notifications about shift changes so that I can update my schedule  "
Qwen/Qwen3-4B,"As a manager, I want to access a secure messaging system so that I can communicate with employees without using WhatsApp  "
Qwen/Qwen3-4B,"As a manager, I want to send meeting invitations so that employees can schedule time to discuss work  "
Qwen/Qwen3-4B,"As a manager, I want to track meeting attendance so that I can ensure everyone is present  "
Qwen/Qwen3-4B,"As a manager, I want to view a list of all employees in the company so that I can manage them effectively"
Qwen/Qwen3-8B,"As a shift leader, I want to fill out a structured shift handover template, so that managers can review standardized work status reports  "
Qwen/Qwen3-8B,"As a manager, I want to customize shift handover templates with required checks, so that team performance can be consistently monitored  "
Qwen/Qwen3-8B,"As a shop manager, I want to view real-time shift status updates, so that I can quickly identify pending tasks across locations  "
Qwen/Qwen3-8B,"As an employee, I want to search for replacement workers by location and function, so that I can find suitable substitutes efficiently  "
Qwen/Qwen3-8B,"As a shift leader, I want to receive notifications about shift changes, so that I can adjust my schedule promptly  "
Qwen/Qwen3-8B,"As a manager, I want to schedule meetings with availability insights, so that I can find optimal dates for team discussions  "
Qwen/Qwen3-8B,"As an employee, I want to request a day off with paid/unpaid options, so that I can manage my leave according to company policies  "
Qwen/Qwen3-8B,"As a manager, I want to approve or reject leave requests, so that I can ensure staffing requirements are met  "
Qwen/Qwen3-8B,"As a shift leader, I want to swap shifts with another employee, so that I can manage my workload flexibly  "
Qwen/Qwen3-8B,"As a manager, I want to track shift swaps and ensure replacements are validated, so that staffing continuity is maintained  "
Qwen/Qwen3-8B,"As an employee, I want to view my schedule and upcoming shifts, so that I can plan my workdays effectively  "
Qwen/Qwen3-8B,"As a shop manager, I want to categorize employees by function, so that I can quickly identify suitable replacements  "
Qwen/Qwen3-8B,"As a manager, I want to create and manage group chats for teams, so that communication can be organized by location or role  "
Qwen/Qwen3-8B,"As an employee, I want to send messages within the system, so that I can communicate with colleagues without using personal devices  "
Qwen/Qwen3-8B,"As a manager, I want to set meeting reminders, so that team members are notified of upcoming discussions  "
Qwen/Qwen3-8B,"As a shift leader, I want to document specific tasks completed during my shift, so that the next team has clear context  "
Qwen/Qwen3-8B,"As a manager, I want to generate reports on shift handover data, so that I can analyze operational efficiency  "
Qwen/Qwen3-8B,"As an employee, I want to receive notifications about shift changes, so that I can adjust my plans accordingly  "
Qwen/Qwen3-8B,"As a shop manager, I want to assign shifts based on employee availability, so that staffing is optimized  "
Qwen/Qwen3-8B,"As a manager, I want to integrate email and messaging into one platform, so that communication is centralized  "
Qwen/Qwen3-8B,"As an employee, I want to request a shift change, so that I can adjust my schedule as needed  "
Qwen/Qwen3-8B,"As a manager, I want to approve shift change requests, so that I can maintain workforce planning  "
Qwen/Qwen3-8B,"As a shop manager, I want to monitor employee availability, so that I can schedule shifts effectively  "
Qwen/Qwen3-8B,"As an employee, I want to view meeting details and reminders, so that I can prepare for discussions  "
Qwen/Qwen3-8B,"As a manager, I want to set meeting agendas, so that meetings are focused and productive  "
Qwen/Qwen3-8B,"As an employee, I want to participate in meetings remotely, so that I can join discussions without being physically present  "
Qwen/Qwen3-8B,"As a shop manager, I want to track employee performance metrics, so that I can identify areas for improvement  "
Qwen/Qwen3-8B,"As a manager, I want to set up recurring meetings, so that regular check-ins can be automated  "
Qwen/Qwen3-8B,"As an employee, I want to access the system offline, so that I can use it in areas with poor connectivity  "
Qwen/Qwen3-8B,"As a manager, I want to implement two-factor authentication, so that system access is secure  "
Qwen/Qwen3-8B,"As a shop manager, I want to view employee profiles with location and function details, so that I can quickly identify suitable contacts  "
Qwen/Qwen3-8B,"As an employee, I want to request a leave of absence, so that I can inform my manager of my availability  "
Qwen/Qwen3-8B,"As a manager, I want to approve leave requests, so that I can ensure team coverage  "
Qwen/Qwen3-8B,"As a shop manager, I want to manage employee contracts, so that I can reference work terms and conditions  "
Qwen/Qwen3-8B,"As an employee, I want to receive training materials within the system, so that I can access resources conveniently  "
Qwen/Qwen3-8B,"As a manager, I want to set up shift-specific checklists, so that tasks are standardized across teams  "
Qwen/Qwen3-8B,"As an employee, I want to view my contract details, so that I can understand my employment terms  "
Qwen/Qwen3-8B,"As a shop manager, I want to track employee attendance, so that I can monitor punctuality and participation  "
Qwen/Qwen3-8B,"As a manager, I want to generate shift reports, so that I can analyze workload distribution  "
Qwen/Qwen3-8B,"As an employee, I want to receive notifications about important announcements, so that I stay informed about company updates  "
Qwen/Qwen3-8B,"As a shop manager, I want to manage employee roles and permissions, so that access to the system is appropriately controlled  "
Qwen/Qwen3-8B,"As a manager, I want to implement a feedback mechanism, so that employees can suggest improvements to the system  "
Qwen/Qwen3-8B,"As an employee, I want to customize my user preferences, so that the system adapts to my needs  "
Qwen/Qwen3-8B,"As a shop manager, I want to monitor shift completion rates, so that I can identify operational bottlenecks  "
Qwen/Qwen3-8B,"As a manager, I want to set up automated reminders for shift handovers, so that tasks are completed on time"
Qwen/Qwen3-14B,"As a shop manager, I want to customize shift handover templates with checklists, so that I can ensure specific processes like product discounting are consistently tracked.  "
Qwen/Qwen3-14B,"As a shift leader, I want to log shift details with mandatory checklists, so that managers can monitor critical tasks like floor cleanliness and restocking.  "
Qwen/Qwen3-14B,"As a regular employee, I want to search for replacement workers by location and function, so that I can quickly find someone to cover my shift when needed.  "
Qwen/Qwen3-14B,"As a manager, I want to schedule meetings with real-time availability checks, so that I can find dates when most participants are available.  "
Qwen/Qwen3-14B,"As a shift leader, I want to request shift swaps with other employees, so that I can adjust my schedule when necessary.  "
Qwen/Qwen3-14B,"As a manager, I want to approve or reject shift swap requests, so that I can ensure coverage and avoid scheduling conflicts.  "
Qwen/Qwen3-14B,"As a regular employee, I want to request unpaid leave through the system, so that I can take time off without affecting my contract obligations.  "
Qwen/Qwen3-14B,"As a manager, I want to view employee availability and contracts, so that I can make informed scheduling decisions.  "
Qwen/Qwen3-14B,"As a regular employee, I want to see my work schedule and location in the app, so that I know where and when I need to work.  "
Qwen/Qwen3-14B,"As a shop manager, I want to create group chats for specific functions like managers or shift leaders, so that I can communicate efficiently within teams.  "
Qwen/Qwen3-14B,"As a regular employee, I want to send individual messages to colleagues, so that I can coordinate work-related tasks privately.  "
Qwen/Qwen3-14B,"As a manager, I want to enforce shift logs to be filled in, so that I can ensure all shifts are properly documented.  "
Qwen/Qwen3-14B,"As a shift leader, I want to fill in shift logs even if I’m not the manager, so that I can provide necessary handover information.  "
Qwen/Qwen3-14B,"As a manager, I want to edit shift handover templates, so that I can tailor checklists to specific store needs.  "
Qwen/Qwen3-14B,"As a regular employee, I want to request to change my shift, so that I can adjust my schedule when needed.  "
Qwen/Qwen3-14B,"As a manager, I want to verify replacement requests before approving them, so that I can ensure proper coverage.  "
Qwen/Qwen3-14B,"As a regular employee, I want to see my manager’s contact information in the app, so that I can reach out for approvals or issues.  "
Qwen/Qwen3-14B,"As a manager, I want to track employee attendance and leave requests, so that I can manage staffing effectively.  "
Qwen/Qwen3-14B,"As a regular employee, I want to have a mobile app with offline access, so that I can use it even in areas with poor connectivity.  "
Qwen/Qwen3-14B,"As a manager, I want to schedule meetings with a calendar integration, so that I can avoid scheduling conflicts.  "
Qwen/Qwen3-14B,"As a regular employee, I want to receive notifications when my schedule is updated, so that I can stay informed of changes.  "
Qwen/Qwen3-14B,"As a shop manager, I want to differentiate between employee functions like fillers and bakers, so that I can find the right replacement for specific tasks.  "
Qwen/Qwen3-14B,"As a manager, I want to restrict certain features like group creation to only managers, so that I can maintain control over communication channels.  "
Qwen/Qwen3-14B,"As a regular employee, I want to view my shift history for the past few months, so that I can track my work schedule and responsibilities.  "
Qwen/Qwen3-14B,"As a manager, I want to ensure that all shift logs are completed, so that I can avoid gaps in documentation.  "
Qwen/Qwen3-14B,"As a regular employee, I want to request a shift swap with another employee, so that I can adjust my schedule when needed.  "
Qwen/Qwen3-14B,"As a manager, I want to approve or deny shift swap requests, so that I can ensure proper coverage.  "
Qwen/Qwen3-14B,"As a regular employee, I want to see the status of my shift swap request, so that I know if it’s been accepted or denied.  "
Qwen/Qwen3-14B,"As a manager, I want to send messages to all employees in a specific location, so that I can communicate updates efficiently.  "
Qwen/Qwen3-14B,"As a regular employee, I want to have a dark mode option in the app, so that I can use it comfortably in low-light environments.  "
Qwen/Qwen3-14B,"As a manager, I want to ensure that shift logs are stored securely, so that sensitive information is protected.  "
Qwen/Qwen3-14B,"As a regular employee, I want to request a day off with a specific start and end date, so that I can plan my time off accurately.  "
Qwen/Qwen3-14B,"As a manager, I want to receive alerts when employees fail to fill in their shift logs, so that I can follow up promptly.  "
Qwen/Qwen3-14B,"As a regular employee, I want to have the ability to edit my availability in the app, so that I can update my schedule as needed.  "
Qwen/Qwen3-14B,"As a manager, I want to view all shift logs for a specific store, so that I can monitor operations effectively.  "
Qwen/Qwen3-14B,"As a regular employee, I want to see the functions of other employees in the app, so that I can find the right person to contact for replacements.  "
Qwen/Qwen3-14B,"As a manager, I want to schedule meetings with multiple locations, so that I can coordinate across stores efficiently.  "
Qwen/Qwen3-14B,"As a regular employee, I want to participate in meetings held in person or online, so that I can attend regardless of location.  "
Qwen/Qwen3-14B,"As a manager, I want to ensure that meetings have a minimum number of attendees, so that discussions are productive.  "
Qwen/Qwen3-14B,"As a regular employee, I want to see my shift details in a calendar view, so that I can visualize my schedule clearly.  "
Qwen/Qwen3-14B,"As a manager, I want to integrate the new system with existing tools like Outlook, so that I can manage emails and scheduling seamlessly.  "
Qwen/Qwen3-14B,"As a regular employee, I want to have a feedback form in the app, so that I can report issues or suggest improvements.  "
Qwen/Qwen3-14B,"As a manager, I want to restrict access to certain features like group creation to prevent misuse, so that communication remains organized.  "
Qwen/Qwen3-14B,"As a regular employee, I want to have the ability to request a shift swap with someone from another store, so that I can find coverage when needed.  "
Qwen/Qwen3-14B,"As a manager, I want to ensure that all shift logs are completed before the end of the shift, so that handover information is accurate.  "
Qwen/Qwen3-14B,"As a regular employee, I want to see my shift details in both mobile and desktop versions of the app, so that I can access them conveniently.  "
Qwen/Qwen3-14B,"As a manager, I want to have a desktop version of the app for easier management tasks, so that I can work efficiently from my computer.  "
Qwen/Qwen3-14B,"As a regular employee, I want to have the ability to request a shift swap for a specific time period, so that I can plan my schedule accordingly.  "
Qwen/Qwen3-14B,"As a manager, I want to ensure that all employees have the necessary training to use the new system, so that adoption is smooth.  "
Qwen/Qwen3-14B,"As a regular employee, I want to have a clear overview of my work responsibilities in the app, so that I know what tasks I need to complete.  "
Qwen/Qwen3-14B,"As a manager, I want to ensure that all shift logs are accessible to relevant team members, so that everyone is informed about the current state of work.  "
Qwen/Qwen3-14B,"As a regular employee, I want to have the ability to cancel a shift swap request if I change my mind, so that I can adjust my schedule without penalties.  "
Qwen/Qwen3-14B,"As a manager, I want to ensure that all shift logs are stored for at least a few months, so that historical data is available for reference.  "
Qwen/Qwen3-14B,"As a regular employee, I want to have the ability to view my shift logs and edit them if necessary, so that I can correct any errors.  "
Qwen/Qwen3-14B,"As a manager, I want to ensure that all employees are trained on the new system, so that they can use it effectively without issues."
Qwen/Qwen3-32B,"As a regular employee, I want to find replacements from other locations by searching their location and function, so that I can quickly secure a replacement when needed.  "
Qwen/Qwen3-32B,"As a regular employee, I want to request a shift swap with another employee, so that I can adjust my schedule without direct manager intervention.  "
Qwen/Qwen3-32B,"As a regular employee, I want to submit a paid or unpaid leave request, so that I can manage my availability according to my contract terms.  "
Qwen/Qwen3-32B,"As a regular employee, I want to view my schedule and upcoming shifts in a calendar, so that I can plan my work and personal time effectively.  "
Qwen/Qwen3-32B,"As a regular employee, I want to receive real-time updates when my shift is changed or replaced, so that I am always informed of my responsibilities.  "
Qwen/Qwen3-32B,"As a regular employee, I want to communicate with managers and shift leaders via an in-app messenger, so that I can discuss work-related matters without mixing personal and professional contacts.  "
Qwen/Qwen3-32B,"As a regular employee, I want to join location-specific groups for announcements and team discussions, so that I stay updated on shop-related information.  "
Qwen/Qwen3-32B,"As a regular employee, I want to view my profile with my name, location, and manager details, so that I can easily identify who to contact for support.  "
Qwen/Qwen3-32B,"As a regular employee, I want to request a shift from open shifts in my store, so that I can take on additional work when available.  "
Qwen/Qwen3-32B,"As a regular employee, I want to cancel a shift swap request before it is accepted, so that I can avoid unnecessary responsibilities.  "
Qwen/Qwen3-32B,"As a shift leader, I want to fill in a shift log with a customizable checklist, so that I can ensure all critical tasks are documented for the next shift.  "
Qwen/Qwen3-32B,"As a shift leader, I want to create and schedule meetings for my team, so that we can discuss performance and improvements.  "
Qwen/Qwen3-32B,"As a shift leader, I want to approve or reject shift swap requests from employees, so that I can maintain schedule integrity.  "
Qwen/Qwen3-32B,"As a shift leader, I want to view real-time updates on shift replacements, so that I can address any last-minute changes promptly.  "
Qwen/Qwen3-32B,"As a shift leader, I want to communicate with managers and other shift leaders via in-app messaging, so that we can coordinate efficiently.  "
Qwen/Qwen3-32B,"As a shop manager, I want to create and manage employee groups for announcements and team meetings, so that communication is organized by role and location.  "
Qwen/Qwen3-32B,"As a shop manager, I want to customize shift log checklists for my store, so that I can enforce specific processes like product discounting.  "
Qwen/Qwen3-32B,"As a shop manager, I want to approve or reject employee leave requests, so that I can ensure staffing levels remain adequate.  "
Qwen/Qwen3-32B,"As a shop manager, I want to schedule and reschedule meetings with my team, so that we can address operational needs flexibly.  "
Qwen/Qwen3-32B,"As a shop manager, I want to view detailed shift logs with checklists, so that I can assess team performance and identify areas for improvement.  "
Qwen/Qwen3-32B,"As a shop manager, I want to assign open shifts to employees based on availability, so that I can optimize workforce utilization.  "
Qwen/Qwen3-32B,"As a shop manager, I want to monitor employee availability and schedule shifts accordingly, so that I can maintain consistent coverage.  "
Qwen/Qwen3-32B,"As a shop manager, I want to send targeted announcements to specific groups (e.g., fillers, cashiers), so that relevant information reaches the right audience.  "
Qwen/Qwen3-32B,"As a shop manager, I want to enable online meetings for remote participants, so that all team members can attend regardless of location.  "
Qwen/Qwen3-32B,"As a shop manager, I want to track the status of shift replacements and approvals, so that I can ensure timely resolution of scheduling gaps.  "
Qwen/Qwen3-32B,"As a manager (first, hardware, or service), I want to collaborate with other managers via cross-store groups, so that we can share best practices and resources.  "
Qwen/Qwen3-32B,"As a manager, I want to create and edit meeting templates with recurring schedules, so that routine discussions are streamlined.  "
Qwen/Qwen3-32B,"As a manager, I want to view employee contracts and availability in one place, so that I can make informed scheduling decisions.  "
Qwen/Qwen3-32B,"As a manager, I want to enforce government labor regulations for employee hours and leave, so that compliance is maintained.  "
Qwen/Qwen3-32B,"As a manager, I want to archive shift logs for at least a year, so that I can reference past operations for audits or training.  "
Qwen/Qwen3-32B,"As a manager, I want to enable dark mode and other personalization options, so that employees with varying preferences can use the app comfortably.  "
Qwen/Qwen3-32B,"As an employee, I want to receive reminders for upcoming shifts and meetings, so that I don’t miss scheduled work.  "
Qwen/Qwen3-32B,"As an employee, I want to report urgent issues (e.g., equipment failure) via a dedicated message channel, so that managers can respond quickly.  "
Qwen/Qwen3-32B,"As an employee, I want to view my past shifts and performance metrics, so that I can track my contributions and identify growth areas.  "
Qwen/Qwen3-32B,"As an employee, I want to provide feedback on the system to my manager, so that improvements can be made based on user experience.  "
Qwen/Qwen3-32B,"As a system administrator, I want to enforce two-factor authentication for all users, so that access to sensitive data is secure.  "
Qwen/Qwen3-32B,"As a system administrator, I want to monitor login activity and system usage, so that I can detect and address security threats.  "
Qwen/Qwen3-32B,"As a system administrator, I want to integrate email (Outlook) with the app for meeting scheduling, so that calendar events are synchronized across platforms.  "
Qwen/Qwen3-32B,"As a system administrator, I want to ensure the app works offline with data syncing when connectivity is restored, so that employees can use it in low-network areas.  "
Qwen/Qwen3-32B,"As a system administrator, I want to restrict group creation to managers and shift leaders only, so that unauthorized communication is prevented.  "
Qwen/Qwen3-32B,"As a system administrator, I want to encrypt all work-related messages, so that sensitive information is protected from unauthorized access.  "
Qwen/Qwen3-32B,"As a system administrator, I want to provide a mobile-first interface with desktop compatibility, so that users can access the app on any device.  "
Qwen/Qwen3-32B,"As a system administrator, I want to allow cross-store shift replacements with manager approval, so that staffing gaps can be filled efficiently.  "
Qwen/Qwen3-32B,"As a system administrator, I want to support both in-person and online meeting formats, so that teams can collaborate regardless of location.  "
Qwen/Qwen3-32B,"As a system administrator, I want to ensure the app is intuitive for non-tech-savvy users, so that all employees can adopt it without extensive training.  "
Qwen/Qwen3-32B,"As a system administrator, I want to enable real-time updates for shift logs and meeting schedules, so that all users have the most current information.  "
Qwen/Qwen3-32B,"As a system administrator, I want to archive and delete old shift logs after a set period, so that data storage is managed efficiently.  "
Qwen/Qwen3-32B,"As a system administrator, I want to allow employees to request unpaid leave for extended periods, so that flexibility is provided for personal needs.  "
Qwen/Qwen3-32B,"As a system administrator, I want to generate reports on shift compliance and employee performance, so that managers can make data-driven decisions."
